1.199675000000000182e+03	0	0
1.199479750854909753e+03	3.024544509306105865e-28	2.509245750508925950e-32
1.199284501709819324e+03	7.690555754848701857e-28	6.422964371178436077e-32
1.199089252564728895e+03	1.186257554157338536e-27	9.973607938808621963e-32
1.198894003419638466e+03	1.556295109939049571e-27	1.317230294306189800e-31
1.198698754274548037e+03	1.881402965821031397e-27	1.603057061843256095e-31
1.198503505129457835e+03	2.163815844794322879e-27	1.856033445476824626e-31
1.198308255984367406e+03	2.405768469849950867e-27	2.077392782243797395e-31
1.198113006839276977e+03	2.609495563978950999e-27	2.268410171371961956e-31
1.197917757694186548e+03	2.777231850172358913e-27	2.430403260199898297e-31
1.197722508549096119e+03	2.911212051421209889e-27	2.564733042039267748e-31
1.197527259404005918e+03	3.013670890716531314e-27	2.672804666143079589e-31
1.197332010258915489e+03	3.086843091049355956e-27	2.756068259945100513e-31
1.197136761113825060e+03	3.132963375410718019e-27	2.816019763738353639e-31
1.196941511968734858e+03	3.154266466791652781e-27	2.854201777962160423e-31
1.196746262823644429e+03	3.152987088183193011e-27	2.872204423270203408e-31
1.196551013678554000e+03	3.131359962576369325e-27	2.871666213553163246e-31
1.196355764533463571e+03	3.091619812962217720e-27	2.854274942093064198e-31
1.196160515388373142e+03	3.036001362331767736e-27	2.821768581027453739e-31
1.195965266243282940e+03	2.966739333676056445e-27	2.775936194304997807e-31
1.195770017098192511e+03	2.886068449986115899e-27	2.718618864315404092e-31
1.195574767953102082e+03	2.796223434252977430e-27	2.651710632379623899e-31
1.195379518808011881e+03	2.699439009467673448e-27	2.577159453288371962e-31
1.195184269662921452e+03	2.597949898621239592e-27	2.496968164079852144e-31
1.194989020517831023e+03	2.493990824704709348e-27	2.413195467248971694e-31
1.194793771372740594e+03	2.441783402529725510e-27	2.378598581321948604e-31
1.194598522227650392e+03	2.309520765549922716e-27	2.264921798070176317e-31
1.194403273082559963e+03	2.278872046105133466e-27	2.249932851563122494e-31
1.194208023937469534e+03	2.329547428911150067e-27	2.315476633939135153e-31
1.194012774792379332e+03	2.459983575180282089e-27	2.461621281797319598e-31
1.193817525647288903e+03	2.559371813120666556e-27	2.578359988452925828e-31
1.193622276502198474e+03	2.569319794179351955e-27	2.605856095162141549e-31
1.193427027357108045e+03	2.562951746049837204e-27	2.616951941964031509e-31
1.193231778212017616e+03	2.539617707886613560e-27	2.610644115538202332e-31
1.193036529066927415e+03	2.476286228106250265e-27	2.562743458827849121e-31
1.192841279921836986e+03	2.470121333587584828e-27	2.573644165951082842e-31
1.192646030776746557e+03	2.555655541925257507e-27	2.680769126702394623e-31
1.192450781631656355e+03	2.662922534663572263e-27	2.812182280678699203e-31
1.192255532486565926e+03	2.756949216567706687e-27	2.931180071928101139e-31
1.192060283341475497e+03	2.805016625630873470e-27	3.002471754224551426e-31
1.191865034196385068e+03	2.840556180291546469e-27	3.061100523100081471e-31
1.191669785051294639e+03	2.909670314633765791e-27	3.156818912290857988e-31
1.191474535906204437e+03	2.953799765304890216e-27	3.226410163072642923e-31
1.191279286761114008e+03	2.970795050377984387e-27	3.266967523475263567e-31
1.191084037616023579e+03	2.973533994600080810e-27	3.292149853749480108e-31
1.190888788470933150e+03	2.988622455914985149e-27	3.331296335712410674e-31
1.190693539325842721e+03	3.063444115975581385e-27	3.437863752608387815e-31
1.190498290180752292e+03	3.025510773562416718e-27	3.418336817714903491e-31
1.190303041035661863e+03	2.959738382332993029e-27	3.366726886829714094e-31
1.190107791890571434e+03	3.026628758450230545e-27	3.466195827317414962e-31
1.189912542745481232e+03	3.033314846227209781e-27	3.497452090957478590e-31
1.189717293600390803e+03	2.937041613774236611e-27	3.409460717588457233e-31
1.189522044455300374e+03	2.948787998745933963e-27	3.446366140204548773e-31
1.189326795310210173e+03	3.018267352929240239e-27	3.551557170283475836e-31
1.189131546165119744e+03	3.074777758577513333e-27	3.642663387290792542e-31
1.188936297020029315e+03	3.052656440947473573e-27	3.641064834733609909e-31
1.188741047874938886e+03	2.942082149384833446e-27	3.533063295639407351e-31
1.188545798729848457e+03	3.001898908512763456e-27	3.629441445450344928e-31
1.188350549584758255e+03	3.100376518026944387e-27	3.774037811725742812e-31
1.188155300439667826e+03	3.025826435392102294e-27	3.708385434147140950e-31
1.187960051294577397e+03	2.926115067978230511e-27	3.610624039697551956e-31
1.187764802149487195e+03	2.875079107195011165e-27	3.571837170780421382e-31
1.187569553004396766e+03	2.826911631885484371e-27	3.535949402848730674e-31
1.187374303859306337e+03	2.755239396452847370e-27	3.469813040439064482e-31
1.187179054714215908e+03	2.679413345391830761e-27	3.397350453125062316e-31
1.186983805569125479e+03	2.588474901445715864e-27	3.304452094149172492e-31
1.186788556424035278e+03	2.443867712681052948e-27	3.141152612156229117e-31
1.186593307278944849e+03	2.234479510250681869e-27	2.891642066860714328e-31
1.186398058133854420e+03	2.069990332960272372e-27	2.697082693089122682e-31
1.186202808988764218e+03	2.080068329070301573e-27	2.728740945287320960e-31
1.186007559843673789e+03	2.104698029401518052e-27	2.779932403848478163e-31
1.185812310698583360e+03	2.121388403840378528e-27	2.821144568216895996e-31
1.185617061553492931e+03	2.201816472092999034e-27	2.948138979693667307e-31
1.185421812408402729e+03	2.336699705416910484e-27	3.150158465843611348e-31
1.185226563263312300e+03	2.540493634365835567e-27	3.448349252983490301e-31
1.185031314118221871e+03	2.708743162012712137e-27	3.701907609825335152e-31
1.184836064973131670e+03	2.843726293277141322e-27	3.913011567559632158e-31
1.184640815828041241e+03	2.969751453927346431e-27	4.114433145603407125e-31
