1.530000000000000000e+03	0.000000000000000000e+00
1.530099999999999909e+03	0.000000000000000000e+00
1.530200000000000045e+03	1.402000000000000034e-03
1.530299999999999955e+03	2.320000000000000014e-03
1.530400000000000091e+03	3.436000000000000252e-03
1.530500000000000000e+03	3.376000000000000095e-03
1.530599999999999909e+03	2.982000000000000275e-03
1.530700000000000045e+03	3.281000000000000062e-03
1.530799999999999955e+03	3.151999999999999854e-03
1.530900000000000091e+03	3.159000000000000349e-03
1.531000000000000000e+03	3.190999999999999826e-03
1.531099999999999909e+03	3.148000000000000190e-03
1.531200000000000045e+03	3.139999999999999996e-03
1.531299999999999955e+03	3.106999999999999953e-03
1.531400000000000091e+03	3.062000000000000485e-03
1.531500000000000000e+03	3.016000000000000018e-03
1.531599999999999909e+03	2.960999999999999657e-03
1.531700000000000045e+03	2.907999999999999995e-03
1.531799999999999955e+03	2.857000000000000164e-03
1.531900000000000091e+03	2.814000000000000095e-03
1.532000000000000000e+03	2.784000000000000016e-03
1.532099999999999909e+03	2.770000000000000327e-03
1.532200000000000045e+03	2.776999999999999955e-03
1.532299999999999955e+03	2.807000000000000033e-03
1.532400000000000091e+03	2.863999999999999792e-03
1.532500000000000000e+03	2.949000000000000232e-03
1.532599999999999909e+03	3.064000000000000317e-03
1.532700000000000045e+03	3.209000000000000047e-03
1.532799999999999955e+03	3.382000000000000024e-03
1.532900000000000091e+03	3.583000000000000247e-03
1.533000000000000000e+03	3.809000000000000320e-03
1.533099999999999909e+03	4.054000000000000312e-03
1.533200000000000045e+03	4.315000000000000259e-03
1.533299999999999955e+03	4.583999999999999533e-03
1.533400000000000091e+03	4.854999999999999941e-03
1.533500000000000000e+03	5.120999999999999684e-03
1.533599999999999909e+03	5.372000000000000039e-03
1.533700000000000045e+03	5.602000000000000209e-03
1.533799999999999955e+03	5.802000000000000733e-03
1.533900000000000091e+03	5.967000000000000082e-03
1.534000000000000000e+03	6.092000000000000193e-03
1.534099999999999909e+03	6.172999999999999668e-03
1.534200000000000045e+03	6.209000000000000109e-03
1.534299999999999955e+03	6.203000000000000180e-03
1.534400000000000091e+03	6.157000000000000146e-03
1.534500000000000000e+03	6.079000000000000202e-03
1.534599999999999909e+03	5.975000000000000276e-03
1.534700000000000045e+03	5.857000000000000227e-03
1.534799999999999955e+03	5.735000000000000514e-03
1.534900000000000091e+03	5.620000000000000863e-03
1.535000000000000000e+03	5.523000000000000131e-03
1.535099999999999909e+03	5.455999999999999912e-03
1.535200000000000045e+03	5.425999999999999400e-03
1.535299999999999955e+03	5.440000000000000391e-03
1.535400000000000091e+03	5.504000000000000212e-03
1.535500000000000000e+03	5.620000000000000863e-03
1.535599999999999909e+03	5.787999999999999742e-03
1.535700000000000045e+03	6.005000000000000789e-03
1.535799999999999955e+03	6.268000000000000134e-03
1.535900000000000091e+03	6.572000000000000584e-03
1.536000000000000000e+03	6.909999999999999476e-03
1.536099999999999909e+03	7.275000000000000216e-03
1.536200000000000045e+03	7.660000000000000142e-03
1.536299999999999955e+03	8.056999999999999926e-03
1.536400000000000091e+03	8.460999999999999771e-03
1.536500000000000000e+03	8.866000000000000617e-03
1.536599999999999909e+03	9.265000000000000666e-03
1.536700000000000045e+03	9.655000000000000387e-03
1.536799999999999955e+03	1.003200000000000099e-02
1.536900000000000091e+03	1.039400000000000046e-02
1.537000000000000000e+03	1.073900000000000028e-02
1.537099999999999909e+03	1.106600000000000118e-02
1.537200000000000045e+03	1.137499999999999969e-02
1.537299999999999955e+03	1.166800000000000129e-02
1.537400000000000091e+03	1.194700000000000102e-02
1.537500000000000000e+03	1.221500000000000016e-02
1.537599999999999909e+03	1.247600000000000098e-02
1.537700000000000045e+03	1.273400000000000053e-02
1.537799999999999955e+03	1.299500000000000134e-02
1.537900000000000091e+03	1.326500000000000075e-02
1.538000000000000000e+03	1.355100000000000054e-02
1.538099999999999909e+03	1.385699999999999953e-02
1.538200000000000045e+03	1.419100000000000049e-02
1.538299999999999955e+03	1.455700000000000049e-02
1.538400000000000091e+03	1.495900000000000007e-02
1.538500000000000000e+03	1.540000000000000049e-02
1.538599999999999909e+03	1.588000000000000175e-02
1.538700000000000045e+03	1.639900000000000038e-02
1.538799999999999955e+03	1.695500000000000132e-02
1.538900000000000091e+03	1.754500000000000157e-02
1.539000000000000000e+03	1.816300000000000206e-02
1.539099999999999909e+03	1.880500000000000227e-02
1.539200000000000045e+03	1.946600000000000066e-02
1.539299999999999955e+03	2.014099999999999918e-02
1.539400000000000091e+03	2.082800000000000276e-02
1.539500000000000000e+03	2.152499999999999900e-02
1.539599999999999909e+03	2.223299999999999929e-02
1.539700000000000045e+03	2.295399999999999871e-02
1.539799999999999955e+03	2.369400000000000325e-02
1.539900000000000091e+03	2.445900000000000157e-02
1.540000000000000000e+03	2.525600000000000067e-02
1.540099999999999909e+03	2.609200000000000061e-02
1.540200000000000045e+03	2.697599999999999998e-02
1.540299999999999955e+03	2.791199999999999931e-02
1.540400000000000091e+03	2.890500000000000014e-02
1.540500000000000000e+03	2.995699999999999752e-02
1.540599999999999909e+03	3.106599999999999986e-02
1.540700000000000045e+03	3.223000000000000170e-02
1.540799999999999955e+03	3.344500000000000250e-02
1.540900000000000091e+03	3.470400000000000568e-02
1.541000000000000000e+03	3.600300000000000028e-02
1.541099999999999909e+03	3.733500000000000013e-02
1.541200000000000045e+03	3.869700000000000223e-02
1.541299999999999955e+03	4.008600000000000357e-02
1.541400000000000091e+03	4.150299999999999823e-02
