1.010403354994710639e+03,7.524374532525476278e-01
1.011011787819253414e+03,7.528270033251165394e-01
1.011654022467381992e+03,7.532210878429747014e-01
1.012363860762681952e+03,7.536328979196903477e-01
1.013073699057981912e+03,7.540224479922593703e-01
1.013783537353281986e+03,7.544170571566798378e-01
1.014527177472167637e+03,7.548049208652982678e-01
1.015270817591053401e+03,7.551573709309558069e-01
1.016014457709939052e+03,7.555098209966135681e-01
1.016758097828824702e+03,7.558369756030133280e-01
1.017501737947710467e+03,7.561405211141060123e-01
1.018245378066596118e+03,7.564272029856935475e-01
1.018989018185481882e+03,7.567020803096276005e-01
1.019732658304367533e+03,7.569533485382542448e-01
1.020476298423253184e+03,7.571826940355242952e-01
1.021219938542138948e+03,7.573985486211901597e-01
1.021963578661024599e+03,7.575992259313014676e-01
1.022707218779910363e+03,7.577813532379571448e-01
1.023450858898796014e+03,7.579449305411570803e-01
1.024194499017681665e+03,7.580848987490498292e-01
1.024938139136567315e+03,7.582130624092888738e-01
1.025681779255453193e+03,7.583243624300227692e-01
1.026425419374338844e+03,7.584137397194001817e-01
1.027169059493224495e+03,7.584879397332227047e-01
1.027912699612110146e+03,7.585419033796392263e-01
1.028656339730996024e+03,7.585857488423526362e-01
1.029399979849881674e+03,7.586177897574124529e-01
1.030143619968767325e+03,7.586228488492640087e-01
1.030887260087652976e+03,7.586042988458082670e-01
1.031630900206538627e+03,7.585739442946990430e-01
1.032374540325424505e+03,7.585267261040846698e-01
1.033118180444310156e+03,7.584609579100145549e-01
1.033861820563195806e+03,7.583884442601422915e-01
1.034605460682081457e+03,7.582889487870621004e-01
1.035349100800967108e+03,7.581742760384270197e-01
1.036092740919852986e+03,7.580477987421383457e-01
1.036836381038738637e+03,7.579044578063445226e-01
1.037580021157624287e+03,7.577408805031446981e-01
1.038323661276509938e+03,7.575621259243900951e-01
1.039067301395395589e+03,7.573799986177344179e-01
1.039810941514281467e+03,7.571658303960191461e-01
1.040554581633167118e+03,7.569347985347986141e-01
1.041298221752052768e+03,7.567003939456768968e-01
1.042041861870938419e+03,7.564423802612482151e-01
1.042785501989824297e+03,7.561641302094131989e-01
1.043529142108709948e+03,7.558841937936278121e-01
1.044272782227595599e+03,7.555806482825350168e-01
1.045016422346481249e+03,7.552551800400857385e-01
1.045760062465366900e+03,7.549246527057847933e-01
1.046503702584252778e+03,7.545823208238303659e-01
1.047247342703138429e+03,7.542079480268160108e-01
1.047990982822024080e+03,7.538335752298016557e-01
1.048734622940909730e+03,7.534473978851338183e-01
1.049478263059795381e+03,7.530392978091091649e-01
1.049883884942824125e+03,7.528166977676411520e-01
