6.036899999999999489e-01	9.256460000000000576e+00
6.048634310850439233e-01	9.071410553320562897e+00
6.060368621700878977e-01	8.886361106641125218e+00
6.072102932551318721e-01	8.701311659961687539e+00
6.083837243401759576e-01	8.516262213282232096e+00
6.095571554252199320e-01	8.331212766602794417e+00
6.107305865102639064e-01	8.146163319923356738e+00
6.119040175953078808e-01	7.961113873243918171e+00
6.130774486803518553e-01	7.776064426564480492e+00
6.142508797653958297e-01	7.591014979885042813e+00
6.154243108504398041e-01	7.450217537736878448e+00
6.165977419354837785e-01	7.344528960065806800e+00
6.177711730205278640e-01	7.238840382394725381e+00
6.189446041055718384e-01	7.133151804723654621e+00
6.201180351906158128e-01	7.027463227052582972e+00
6.212914662756597872e-01	6.921774649381511324e+00
6.224648973607037616e-01	6.816086071710440564e+00
6.236383284457477361e-01	6.710397494039368915e+00
6.248117595307917105e-01	6.604708916368298155e+00
6.259851906158356849e-01	6.535222225694835352e+00
6.271586217008797703e-01	6.497481596160286088e+00
6.283320527859237448e-01	6.459740966625740377e+00
6.295054838709677192e-01	6.422000337091193778e+00
6.306789149560116936e-01	6.384259707556648067e+00
6.318523460410556680e-01	6.346519078022102356e+00
6.330257771260996424e-01	6.308778448487556645e+00
6.341992082111436169e-01	6.297227269569133590e+00
6.353726392961875913e-01	6.441106168102854745e+00
6.365460703812316767e-01	6.584985066636589224e+00
6.377195014662756511e-01	6.728863965170310379e+00
6.388929325513196256e-01	6.872742863704032423e+00
6.400663636363636000e-01	7.016621762237753579e+00
6.412397947214075744e-01	7.073470000000000368e+00
6.424132258064515488e-01	7.073470000000000368e+00
6.435866568914955232e-01	7.073470000000000368e+00
6.447600879765394977e-01	7.073470000000000368e+00
6.459335190615835831e-01	7.073470000000000368e+00
6.471069501466275575e-01	7.073470000000000368e+00
6.482803812316715319e-01	7.073470000000000368e+00
6.494538123167155064e-01	7.073470000000000368e+00
6.506272434017594808e-01	6.944100072190824591e+00
6.518006744868034552e-01	6.726375968415727158e+00
6.529741055718474296e-01	6.508651864640629725e+00
6.541475366568914040e-01	6.290927760865532292e+00
6.553209677419354895e-01	6.157304835768210083e+00
6.564943988269794639e-01	6.059788789275240006e+00
6.576678299120234383e-01	5.962272742782269930e+00
6.588412609970674128e-01	5.864756696289299853e+00
6.600146920821113872e-01	5.767240649796329777e+00
6.611881231671553616e-01	5.669724603303359700e+00
6.623615542521993360e-01	5.572208556810389624e+00
6.635349853372434215e-01	5.474692510317410665e+00
6.647084164222873959e-01	5.389220010049975862e+00
6.658818475073313703e-01	5.333463968640938191e+00
6.670552785923753447e-01	5.277707927231901408e+00
6.682287096774193191e-01	5.221951885822863737e+00
6.694021407624632936e-01	5.166195844413826066e+00
6.705755718475072680e-01	5.110439803004788395e+00
6.717490029325512424e-01	5.054683761595751612e+00
6.729224340175952168e-01	5.041327567990101066e+00
6.740958651026393023e-01	5.031535805793352800e+00
6.752692961876832767e-01	5.021744043596605422e+00
6.764427272727272511e-01	5.011952281399858045e+00
6.776161583577712255e-01	5.002160519203109779e+00
6.787895894428151999e-01	4.992368757006362401e+00
6.799630205278591744e-01	4.982576994809615023e+00
6.811364516129031488e-01	4.972785232612867645e+00
6.823098826979472342e-01	4.962993470416119379e+00
6.834833137829912086e-01	4.953201708219372001e+00
6.846567448680351831e-01	4.943409946022624624e+00
6.858301759530791575e-01	4.933618183825877246e+00
6.870036070381231319e-01	4.923826421629129868e+00
6.881770381231671063e-01	4.914034659432382490e+00
6.893504692082110807e-01	4.904242897235635112e+00
6.905239002932550552e-01	4.876277437993939756e+00
6.916973313782990296e-01	4.841800441622350348e+00
6.928707624633431150e-01	4.807323445250758276e+00
6.940441935483870894e-01	4.772846448879169756e+00
6.952176246334310639e-01	4.738369452507581236e+00
6.963910557184750383e-01	4.703892456135991829e+00
6.975644868035190127e-01	4.669415459764403309e+00
6.987379178885629871e-01	4.634938463392814789e+00
6.999113489736069615e-01	4.600461467021225381e+00
7.010847800586510470e-01	4.565984470649633309e+00
7.022582111436950214e-01	4.608917665888594861e+00
7.034316422287389958e-01	4.688239538215502655e+00
7.046050733137829702e-01	4.767561410542410449e+00
7.057785043988269447e-01	4.846883282869318244e+00
7.069519354838709191e-01	4.926205155196226038e+00
7.081253665689148935e-01	5.005527027523132944e+00
7.092987976539588679e-01	5.084848899850040738e+00
7.104722287390028423e-01	4.830005495490532930e+00
7.116456598240469278e-01	4.543621890112313544e+00
7.128190909090909022e-01	4.414525598627785818e+00
7.139925219941348766e-01	4.368121196259613370e+00
7.151659530791788510e-01	4.321716793891440034e+00
7.163393841642228255e-01	4.275312391523267586e+00
7.175128152492667999e-01	4.228907989155095137e+00
7.186862463343108853e-01	4.182503586786917360e+00
7.198596774193548598e-01	4.136099184418744912e+00
7.210331085043988342e-01	4.203660294915069429e+00
7.222065395894428086e-01	4.286700839373652983e+00
7.233799706744867830e-01	4.369741383832236536e+00
7.245534017595307574e-01	4.452781928290820090e+00
7.257268328445747319e-01	4.535822472749403644e+00
7.269002639296187063e-01	4.618863017207987198e+00
7.280736950146626807e-01	4.711752796657989073e+00
7.292471260997066551e-01	4.888227975764938726e+00
7.304205571847507406e-01	5.064703154871905255e+00
7.315939882697947150e-01	4.919934173615645001e+00
7.327674193548386894e-01	4.717171593974289756e+00
7.339408504398826638e-01	4.514409014332934511e+00
7.351142815249266382e-01	4.144197913000996714e+00
7.362877126099706127e-01	3.921998525896094989e+00
7.374611436950146981e-01	3.849281504686806521e+00
7.386345747800586725e-01	3.776564483477525158e+00
7.398080058651026469e-01	3.703847462268243795e+00
7.409814369501466214e-01	3.631130441058962433e+00
7.421548680351905958e-01	3.558413419849681070e+00
