4.132611e+01	6.358382e-02
4.398059e+01	6.358382e-02
4.680932e+01	7.129094e-02
4.983193e+01	1.021195e-01
5.250110e+01	1.310212e-01
5.417075e+01	1.483622e-01
5.530992e+01	1.541426e-01
5.825736e+01	1.579961e-01
5.947415e+01	1.502890e-01
6.134716e+01	1.387283e-01
6.460340e+01	1.233141e-01
6.733430e+01	1.136802e-01
6.946039e+01	1.098266e-01
7.240528e+01	1.117534e-01
7.469896e+01	1.175337e-01
8.033743e+01	1.310212e-01
8.820613e+01	1.368015e-01
9.386432e+01	1.290944e-01
9.783212e+01	1.194605e-01
1.030353e+02	1.136802e-01
1.085195e+02	1.117534e-01
1.179233e+02	1.213873e-01
1.268093e+02	1.233141e-01
1.349465e+02	1.175337e-01
1.406790e+02	1.271676e-01
1.436460e+02	1.387283e-01
1.497481e+02	1.483622e-01
1.544980e+02	1.579961e-01
1.593954e+02	1.657033e-01
1.661400e+02	1.599229e-01
1.731769e+02	1.579961e-01
1.805226e+02	1.618497e-01
1.862487e+02	1.714836e-01
1.941761e+02	1.888247e-01
2.024530e+02	2.119461e-01
2.155131e+02	2.369942e-01
2.246950e+02	2.581888e-01
2.342776e+02	2.832370e-01
2.468213e+02	3.102119e-01
2.546759e+02	3.294798e-01
2.627751e+02	3.468208e-01
2.739432e+02	3.583815e-01
2.915685e+02	3.680154e-01
3.102966e+02	3.680154e-01
3.267930e+02	3.603083e-01
3.371048e+02	3.545279e-01
3.513618e+02	3.468208e-01
3.701080e+02	3.564547e-01
3.898464e+02	3.641618e-01
4.106212e+02	3.680154e-01
4.415542e+02	3.680154e-01
4.507857e+02	3.622351e-01
4.650007e+02	3.545279e-01
4.746845e+02	3.410405e-01
4.845893e+02	3.314066e-01
4.897119e+02	3.448940e-01
4.948986e+02	3.603083e-01
4.949678e+02	3.737958e-01
5.002302e+02	3.930636e-01
5.055586e+02	4.142582e-01
5.056900e+02	4.393064e-01
5.058214e+02	4.643545e-01
5.063880e+02	5.722543e-01
5.113116e+02	5.048170e-01
5.114547e+02	5.317919e-01
5.169750e+02	5.664740e-01
5.225549e+02	6.011561e-01
5.227534e+02	6.377649e-01
5.283534e+02	6.647399e-01
5.340774e+02	7.032755e-01
5.398527e+02	7.398844e-01
5.401010e+02	7.842004e-01
5.517126e+02	8.342967e-01
5.693834e+02	8.728324e-01
5.875614e+02	9.017341e-01
6.126925e+02	9.383430e-01
6.522037e+02	9.614644e-01
7.014618e+02	9.788054e-01
8.111926e+02	9.865125e-01
9.478347e+02	9.903661e-01
1.073530e+03	9.922929e-01
1.254337e+03	9.942197e-01
1.677199e+03	9.942197e-01
1.980117e+03	9.961464e-01
2.731309e+03	9.942197e-01
3.326558e+03	9.961464e-01
3.927207e+03	9.942197e-01
4.883280e+03	9.942197e-01
6.009551e+03	9.961464e-01
7.708823e+03	9.961464e-01
9.685498e+03	9.961464e-01
1.179608e+04	9.961464e-01
