1.226665e+01	0.000000e+00
1.332910e+01	5.780347e-03
1.478667e+01	7.707129e-03
1.590089e+01	9.633911e-03
1.674825e+01	1.348748e-02
1.745901e+01	1.926782e-02
1.838793e+01	1.541426e-02
1.936704e+01	1.541426e-02
2.039869e+01	1.734104e-02
2.170982e+01	2.119461e-02
2.334573e+01	2.312139e-02
2.510542e+01	2.697495e-02
2.756383e+01	3.082852e-02
3.026359e+01	3.660886e-02
3.220878e+01	4.046243e-02
3.392653e+01	4.816956e-02
3.500267e+01	5.780347e-02
3.611221e+01	6.551060e-02
3.883340e+01	6.743738e-02
4.090281e+01	7.129094e-02
4.308509e+01	8.092486e-02
4.445262e+01	9.248555e-02
4.586447e+01	1.059730e-01
4.683178e+01	1.175337e-01
4.782236e+01	1.348748e-01
4.934321e+01	1.522158e-01
5.090836e+01	1.618497e-01
5.306670e+01	1.637765e-01
5.417399e+01	1.541426e-01
5.645725e+01	1.329480e-01
5.763413e+01	1.213873e-01
5.883673e+01	1.117534e-01
6.069087e+01	1.021195e-01
6.326270e+01	1.021195e-01
6.526806e+01	1.098266e-01
6.733699e+01	1.175337e-01
6.947011e+01	1.233141e-01
7.167368e+01	1.329480e-01
7.394566e+01	1.406551e-01
7.628813e+01	1.464355e-01
8.035510e+01	1.522158e-01
8.550967e+01	1.445087e-01
9.005384e+01	1.348748e-01
9.288988e+01	1.233141e-01
9.581524e+01	1.117534e-01
1.030208e+02	1.001927e-01
1.062695e+02	9.248555e-02
1.142681e+02	8.670520e-02
1.203478e+02	8.285164e-02
1.294061e+02	7.707129e-02
1.362912e+02	7.321773e-02
1.406059e+02	7.707129e-02
1.435685e+02	8.670520e-02
1.481224e+02	9.633911e-02
1.528238e+02	1.078998e-01
1.593285e+02	1.252408e-01
1.626921e+02	1.387283e-01
1.661334e+02	1.560694e-01
1.732080e+02	1.753372e-01
1.787164e+02	1.926782e-01
1.843963e+02	2.080925e-01
1.902528e+02	2.215800e-01
1.962876e+02	2.312139e-01
2.067642e+02	2.427746e-01
2.177913e+02	2.504817e-01
2.317991e+02	2.581888e-01
2.466783e+02	2.543353e-01
2.652452e+02	2.485549e-01
2.735875e+02	2.331407e-01
2.822035e+02	2.215800e-01
2.880747e+02	2.061657e-01
2.940681e+02	1.907514e-01
2.970757e+02	1.714836e-01
3.032078e+02	1.406551e-01
3.032563e+02	1.560694e-01
3.063089e+02	1.213873e-01
3.094232e+02	9.633911e-02
3.094541e+02	1.059730e-01
3.126066e+02	8.285164e-02
3.157723e+02	5.394990e-02
3.158165e+02	6.743738e-02
3.223612e+02	4.431599e-02
3.257754e+02	5.973025e-02
3.258927e+02	9.441233e-02
3.295353e+02	1.657033e-01
3.296803e+02	2.080925e-01
3.298649e+02	2.620424e-01
3.334652e+02	3.082852e-01
3.336919e+02	3.737958e-01
3.375836e+02	4.913295e-01
3.414730e+02	5.953757e-01
3.490026e+02	6.974952e-01
3.564844e+02	7.418112e-01
3.640756e+02	7.726397e-01
3.796251e+02	8.034682e-01
3.958307e+02	8.323699e-01
4.127033e+02	8.554913e-01
4.485293e+02	8.786127e-01
4.774254e+02	8.959538e-01
5.029275e+02	9.113680e-01
5.465420e+02	9.267823e-01
6.001094e+02	9.383430e-01
6.940132e+02	9.499037e-01
8.366054e+02	9.595376e-01
9.775869e+02	9.691715e-01
1.095887e+03	9.788054e-01
1.215798e+03	9.865125e-01
1.348748e+03	9.884393e-01
1.543543e+03	9.903661e-01
1.822248e+03	9.884393e-01
2.151405e+03	9.922929e-01
2.675161e+03	9.922929e-01
3.361186e+03	9.942197e-01
4.136321e+03	9.942197e-01
5.361254e+03	9.942197e-01
6.666443e+03	9.942197e-01
9.100741e+03	9.942197e-01
1.167408e+04	9.942197e-01
1.268445e+04	9.942197e-01
